Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
2014,53000,Diesel,Automatic,2,14.21,2143,203.0,5.0,34.8
2014,87652,Diesel,Automatic,2,14.16,1968,174.3,5.0,30.85
2008,94873,Petrol,Manual,2,15.3,1596,101.0,5.0,2.22
2015,56000,Diesel,Automatic,1,18.88,1995,184.0,5.0,27.3
2018,18678,Petrol,Manual,1,21.1,998,100.0,5.0,9.98
2014,30000,Diesel,Automatic,1,14.21,2143,203.0,5.0,31.2
2013,59000,Petrol,Manual,1,20.36,1197,78.9,5.0,4.14
2017,13000,Petrol,Manual,1,18.9,1197,82.0,5.0,6.18
2014,74325,Petrol,Manual,1,19.4,1198,86.8,5.0,4.21
2015,45000,Diesel,Manual,1,21.9,1396,88.76,5.0,4.14
2013,57000,Petrol,Manual,1,16.47,1198,73.9,5.0,4.5
2001,125943,Petrol,Manual,2,13.0,1493,100.0,5.0,1.74
2008,80000,Diesel,Manual,1,18.7,1896,66.0,5.0,2.64
2010,154000,Diesel,Manual,1,13.1,2499,141.0,7.0,9.59
2013,62000,Diesel,Manual,2,18.3,1991,147.9,5.0,8.1
2014,45000,Diesel,Manual,1,24.2,1498,98.6,7.0,6.0
2012,105000,Diesel,Manual,2,20.77,1248,88.76,7.0,7.08
2013,26000,Petrol,Manual,1,18.9,1197,82.0,5.0,4.5
2014,30900,Diesel,Automatic,1,14.74,2993,270.9,5.0,35.4
2014,48000,Petrol,Manual,1,18.0,1198,86.7,5.0,5.7
2011,112719,Diesel,Automatic,1,12.4,2698,179.5,5.0,13.8
2017,5000,Petrol,Manual,1,18.6,1197,81.83,5.0,8.34
2016,16000,Petrol,Manual,1,17.0,1198,73.75,5.0,6.48
2011,63000,Petrol,Automatic,1,13.4,1997,135.1,5.0,5.7
2011,28300,Petrol,Manual,1,24.07,998,67.1,5.0,2.58
2005,49000,Petrol,Manual,1,19.7,796,46.3,5.0,1.08
2016,12501,Petrol,Manual,1,20.51,998,67.04,5.0,4.2
2016,56628,Diesel,Manual,1,20.4,1248,92.0,5.0,7.02
2010,105000,Diesel,Manual,1,19.3,1248,73.9,5.0,3.78
2016,52126,Diesel,Manual,1,21.64,1461,84.8,5.0,7.2
2010,38000,Petrol,Manual,1,18.5,1197,80.0,5.0,2.68
2016,50000,Petrol,Manual,1,19.1,1197,82.0,5.0,3.0
2015,50230,Petrol,Manual,1,18.9,998,67.1,5.0,4.64
2014,31000,Diesel,Manual,1,15.1,2179,140.0,7.0,11.4
2014,79000,Diesel,Automatic,1,12.55,2982,168.5,7.0,21.3
2012,130000,Diesel,Manual,1,19.64,1461,108.45,5.0,4.5
2010,115000,Petrol,Manual,2,17.92,1086,62.1,5.0,1.8
2013,41500,Petrol,Manual,2,17.01,1591,121.3,5.0,6.0
2014,54385,Diesel,Automatic,2,15.06,1995,177.0,5.0,20.4
2011,56361,Petrol,Automatic,1,12.9,1799,130.0,5.0,5.26
2018,22000,Petrol,Automatic,1,15.26,1798,187.74,5.0,49.8
2017,8000,Petrol,Manual,1,20.51,998,67.04,5.0,3.6
2018,28741,Diesel,Manual,1,24.3,1248,88.5,5.0,13.2
2012,117236,Diesel,Automatic,2,11.8,2720,190.0,7.0,16.8
2016,30500,Diesel,Automatic,1,26.59,1248,74.0,5.0,9.18
2018,5000,Petrol,Manual,1,17.0,1591,121.3,5.0,10.44
2016,42000,Diesel,Manual,1,25.47,1248,88.5,7.0,11.88
2010,32773,Petrol,Manual,1,13.2,1495,94.0,5.0,2.46
2016,19008,Petrol,Manual,1,17.0,1197,80.0,5.0,6.3
2012,32542,Petrol,Manual,1,17.0,1591,121.3,5.0,6.92
2010,94753,Petrol,Manual,1,19.7,796,46.3,5.0,2.34
2011,70000,Diesel,Manual,2,12.05,2179,120.0,8.0,8.94
2012,68347,Petrol,Manual,1,18.9,998,67.1,5.0,3.12
2011,72000,Petrol,Manual,2,17.0,1197,80.0,5.0,3.9
2010,75014,Diesel,Manual,1,21.1,1248,73.9,5.0,4.62
2013,65000,Diesel,Automatic,2,13.73,1995,148.0,5.0,9.0
2012,55598,Diesel,Automatic,1,22.69,1995,190.0,5.0,13.8
2013,50000,Petrol,Manual,1,19.4,1198,86.8,5.0,3.9
2003,44200,Petrol,Manual,2,11.7,1997,134.0,5.0,1.8
2014,65000,Diesel,Manual,1,19.3,1248,73.9,5.0,6.37
2013,49000,Diesel,Manual,1,16.0,2179,140.0,7.0,10.8
2016,7200,Petrol,Manual,1,19.81,1086,68.05,5.0,4.31
2016,43152,Petrol,Manual,1,20.73,1373,91.1,5.0,8.82
2013,112000,Diesel,Manual,1,12.8,2494,102.0,8.0,14.4
2017,23540,Petrol,Manual,1,18.9,1197,82.0,5.0,7.22
2008,82160,Diesel,Manual,1,16.52,1991,123.7,5.0,3.08
2013,57000,Diesel,Manual,1,12.83,2696,162.0,7.0,14.94
2015,39335,Diesel,Manual,1,15.1,2179,140.0,7.0,15.16
2014,62000,Petrol,Manual,2,17.4,1497,117.3,5.0,9.3
2014,60000,Diesel,Manual,1,22.7,1498,89.84,5.0,6.6
2015,35000,Petrol,Manual,1,18.6,1197,81.83,5.0,5.32
2016,32345,Diesel,Automatic,1,17.9,2143,136.0,5.0,29.41
2014,47000,Petrol,Manual,1,22.0,814,55.0,5.0,3.18
2011,36000,Petrol,Manual,1,17.6,1496,88.7,5.0,3.84
2016,75000,Diesel,Manual,1,23.4,1248,74.0,5.0,5.1
2008,38000,Petrol,Manual,1,19.7,796,46.3,5.0,1.32
2015,57818,Petrol,Manual,1,23.1,998,67.04,5.0,5.16
2015,45000,Diesel,Manual,1,22.7,1498,89.84,5.0,10.68
2015,75055,Diesel,Manual,1,19.01,1461,108.5,5.0,7.8
2009,65462,Petrol,Automatic,3,11.1,2354,142.0,5.0,4.2
2008,76206,Diesel,Manual,1,17.8,1248,75.0,5.0,5.1
2018,25948,Diesel,Automatic,1,16.0,2179,140.0,7.0,19.75
2016,28500,Petrol,Manual,1,18.7,1199,88.7,5.0,7.14
2015,28004,Petrol,Manual,1,17.8,1497,117.3,5.0,8.52
2011,25000,Petrol,Manual,2,15.7,1172,67.0,5.0,1.5
2013,82543,Petrol,Manual,1,16.02,1373,93.7,7.0,6.6
2013,30000,Petrol,Manual,1,18.44,1198,75.0,5.0,3.9
2010,27800,Petrol,Manual,1,17.0,1497,118.0,5.0,6.0
2016,33415,Petrol,Manual,1,16.78,1496,88.73,5.0,7.9
2013,38000,Diesel,Automatic,1,18.88,1995,184.0,5.0,23.4
2017,41981,Petrol,Manual,1,18.7,1199,88.7,5.0,7.37
2013,77084,Diesel,Manual,1,28.4,1248,73.75,5.0,5.94
2013,71803,Diesel,Manual,1,20.5,1598,103.5,5.0,6.9
2013,73314,Diesel,Manual,1,15.1,2179,140.0,7.0,7.92
2015,69053,Petrol,Automatic,1,18.9,1197,82.0,5.0,6.86
2009,79782,Petrol,Manual,2,17.0,1497,118.0,5.0,3.12
2010,250000,Diesel,Manual,2,12.8,2494,102.0,7.0,7.8
2011,90000,Diesel,Manual,2,15.1,2179,140.0,7.0,7.32
2010,130000,Diesel,Manual,1,19.3,1248,73.9,5.0,4.62
2013,65000,Petrol,Manual,2,15.04,1598,103.6,5.0,5.4
2013,46496,Diesel,Manual,1,23.59,1364,112.0,5.0,6.36
2013,76000,Diesel,Automatic,2,16.55,1968,147.51,5.0,21.9
2012,28002,Petrol,Manual,1,16.02,1373,93.7,7.0,6.9
2010,70000,Petrol,Manual,2,16.1,796,37.0,4.0,1.08
2011,66276,Petrol,Manual,1,17.0,1497,118.0,5.0,6.6
2014,45000,Petrol,Manual,1,19.1,1197,85.8,5.0,4.79
2014,67000,Petrol,Automatic,1,19.16,2494,158.2,5.0,22.5
2014,43068,Diesel,Manual,1,24.0,1120,70.0,5.0,4.2
2016,40000,Diesel,Automatic,1,11.36,2755,171.5,8.0,19.74
2011,50436,Petrol,Manual,1,20.36,1197,78.9,5.0,4.38
2014,21000,Petrol,Automatic,1,18.9,1197,82.0,5.0,6.48
2018,2000,Diesel,Manual,1,27.39,1248,74.0,5.0,10.44
2016,14500,Petrol,Automatic,1,14.67,1798,177.46,5.0,24.9
2010,68782,Diesel,Automatic,1,14.84,2143,170.0,5.0,15.0
2011,35888,Diesel,Manual,1,21.1,1248,73.9,5.0,2.27
2015,168205,Diesel,Manual,1,23.4,1248,74.0,5.0,4.8
2012,47000,Petrol,Manual,1,14.8,1799,130.2,5.0,4.74
2015,93700,Diesel,Manual,1,24.52,1248,88.5,7.0,9.42
2014,45000,Diesel,Manual,1,22.7,1582,126.24,5.0,8.4
2016,55547,Diesel,Automatic,1,12.55,2982,168.5,7.0,29.99
2013,69000,Petrol,Automatic,1,17.21,1197,103.6,5.0,5.4
2005,88000,Diesel,Manual,3,18.7,1896,66.0,5.0,1.5
2014,32400,Diesel,Manual,1,20.14,1498,88.8,5.0,4.74
2012,79000,Petrol,Manual,2,17.92,1086,62.1,5.0,1.92
2004,110000,Petrol,Manual,1,13.2,1495,94.0,5.0,0.72
2014,45407,Petrol,Manual,2,21.1,814,55.2,5.0,4.07
2011,136490,Diesel,Manual,1,12.8,2494,102.0,7.0,11.76
2017,19000,Diesel,Manual,1,26.8,1248,74.0,5.0,7.09
2017,19416,Petrol,Manual,1,21.56,1462,103.25,5.0,9.9
2012,15500,Petrol,Manual,1,17.5,1298,85.8,5.0,4.5
2017,12538,Petrol,Automatic,1,18.0,1497,117.3,5.0,15.0
2015,62588,Diesel,Manual,1,17.8,1248,112.0,5.0,7.14
2015,44328,Petrol,Manual,1,19.4,1198,86.8,5.0,4.56
2014,63000,Diesel,Manual,1,23.59,1364,67.04,5.0,5.22
2015,100000,Diesel,Automatic,1,13.5,2400,215.0,5.0,39.0
2015,103000,Petrol,Manual,1,15.64,1193,64.08,5.0,3.6
2016,50296,Diesel,Automatic,2,11.36,2755,171.5,7.0,22.8
2013,95500,Diesel,Manual,1,20.54,1598,103.6,5.0,6.0
2014,72100,Diesel,Manual,1,22.7,1498,89.84,5.0,6.54
2010,19119,Petrol,Manual,1,18.9,998,67.1,5.0,3.24
2006,30000,Petrol,Manual,1,13.0,2987,210.0,5.0,12.9
2015,75600,Diesel,Manual,1,20.14,1498,88.8,5.0,6.96
2007,137000,Petrol,Manual,2,15.3,1193,65.3,5.0,1.14
2002,53500,Petrol,Manual,2,16.1,796,37.0,4.0,0.76
2018,26101,Diesel,Manual,1,17.1,1956,170.0,5.0,21.06
2016,7000,Petrol,Manual,1,24.07,998,67.1,5.0,3.6
2013,50000,Diesel,Automatic,1,19.3,1968,141.0,5.0,18.0
2016,30000,Diesel,Manual,1,26.59,1248,74.0,5.0,7.2
2016,38151,Diesel,Manual,1,28.09,1248,88.5,5.0,9.18
2009,116000,Diesel,Manual,2,15.8,2148,170.0,5.0,10.2
2013,22000,Diesel,Manual,1,20.0,1399,68.0,5.0,2.7
2010,60000,Petrol,Automatic,2,14.53,1798,138.1,5.0,5.58
2016,38000,Diesel,Manual,1,22.7,1598,118.0,5.0,9.42
2011,51928,Petrol,Manual,1,15.6,1196,70.0,5.0,4.15
2018,3000,Petrol,Automatic,1,19.0,1199,88.7,5.0,9.9
2006,67196,Petrol,Manual,1,17.3,993,60.0,5.0,1.5
2012,100000,Diesel,Manual,3,11.5,2982,171.0,7.0,19.2
2015,65218,Diesel,Manual,1,26.21,1248,88.5,5.0,8.88
2016,53886,Petrol,Manual,1,25.17,799,53.3,5.0,3.68
2011,50058,Petrol,Automatic,1,19.2,1197,80.0,5.0,4.61
2016,64000,Petrol,Automatic,1,23.1,998,67.04,5.0,5.04
2018,41641,Diesel,Manual,1,21.38,1396,88.7,5.0,12.98
2016,44345,Diesel,Manual,1,27.3,1498,98.6,5.0,7.32
2011,45501,Petrol,Manual,1,17.0,1497,118.0,5.0,3.72
2001,104000,Petrol,Manual,3,13.7,1468,85.8,5.0,1.2
2012,50297,Petrol,Manual,1,16.95,1498,97.6,5.0,5.63
2011,87000,Petrol,Automatic,1,11.7,2354,177.6,5.0,6.48
2016,120000,Diesel,Manual,1,15.1,2179,140.0,7.0,14.4
2018,17000,Petrol,Manual,1,18.6,1197,81.83,5.0,7.8
2014,100000,Diesel,Manual,1,23.08,1461,63.1,5.0,3.6
2015,50979,Petrol,Automatic,1,19.12,1373,91.1,5.0,8.28
2011,41000,Diesel,Manual,1,20.54,1598,103.6,5.0,4.8
2011,24000,Petrol,Manual,1,17.0,1197,80.0,5.0,5.1
2008,44738,Petrol,Manual,1,14.53,1798,138.1,5.0,6.12
2014,37298,Diesel,Manual,1,25.1,1498,98.6,5.0,5.88
2014,42000,Petrol,Manual,2,20.4,1197,81.8,5.0,4.32
2016,45000,Diesel,Automatic,1,14.21,2143,203.0,5.0,40.8
2015,102000,Diesel,Manual,1,12.99,2494,100.6,7.0,9.9
2011,70000,Petrol,Manual,1,16.1,1298,88.2,5.0,1.56
2018,27467,Diesel,Automatic,1,19.27,2143,167.62,5.0,46.86
2015,15305,Petrol,Manual,1,18.9,1197,82.0,5.0,4.5
2010,70000,Petrol,Manual,1,18.9,998,67.1,5.0,2.52
2016,36778,Diesel,Manual,1,22.77,1498,98.59,5.0,10.56
2015,25845,Petrol,Manual,1,16.47,1198,74.0,5.0,7.01
2018,33858,Petrol,Automatic,1,17.01,1591,121.3,5.0,10.84
2017,12000,Petrol,Automatic,2,24.04,999,67.0,5.0,3.9
2013,33709,Petrol,Automatic,1,16.5,1198,86.8,5.0,5.88
2018,32709,Petrol,Manual,1,18.16,1196,86.8,5.0,7.75
2014,72000,Diesel,Manual,2,11.5,2982,171.0,7.0,22.2
2013,31000,Diesel,Manual,1,25.0,1396,69.01,5.0,3.24
2016,70000,Diesel,Manual,1,25.83,1498,99.0,5.0,5.52
2014,61000,Diesel,Manual,1,23.4,1248,74.0,5.0,6.42
2011,72000,Diesel,Manual,1,23.08,1461,63.1,5.0,2.76
2016,49000,Diesel,Automatic,1,19.3,1968,141.0,5.0,18.54
2014,42939,Diesel,Automatic,1,16.96,1968,138.03,5.0,14.99
2016,32545,Diesel,Automatic,1,12.07,2967,241.4,7.0,58.51
2011,54000,Petrol,Manual,1,17.0,1197,80.0,5.0,3.84
2012,76000,Diesel,Automatic,1,16.07,1995,181.0,4.0,10.5
2015,27000,Diesel,Manual,1,21.19,1396,88.73,5.0,7.19
2005,120000,Diesel,Manual,2,12.7,2609,116.6,8.0,3.48
2012,125000,Petrol,Automatic,1,10.5,3197,112.0,0.0,21.6
2011,37000,Diesel,Manual,1,20.0,1399,68.05,5.0,2.16
2012,42000,Petrol,Manual,1,9.8,2354,180.0,5.0,7.5
2013,60000,Diesel,Manual,1,21.9,1396,88.76,5.0,6.54
2018,3000,Diesel,Automatic,1,16.36,2179,187.7,5.0,63.0
2013,44000,Petrol,Automatic,1,17.1,1591,121.4,5.0,6.72
2014,37000,Petrol,Manual,1,17.4,1497,117.3,5.0,7.74
2012,50000,Petrol,Manual,1,18.5,1197,82.85,5.0,4.44
2013,58581,Petrol,Manual,1,19.4,1198,86.8,5.0,4.19
2013,25500,Diesel,Manual,1,21.9,1396,88.76,5.0,4.26
2017,25000,Petrol,Manual,1,10.4,2393,163.5,5.0,10.8
2011,53766,Petrol,Manual,1,19.0,998,66.1,5.0,3.24
2006,68000,Petrol,Manual,1,19.7,796,46.3,5.0,1.8
2017,40000,Diesel,Manual,1,16.0,2179,140.0,7.0,19.08
2013,73212,Diesel,Manual,1,22.9,1248,74.0,5.0,6.24
2014,69000,Diesel,Automatic,1,17.05,1995,184.0,5.0,19.5
2007,61932,Diesel,Automatic,2,14.3,1968,140.0,5.0,3.97
2012,52000,Diesel,Automatic,1,16.09,1995,184.0,5.0,28.8
2011,150000,Petrol,Manual,1,18.5,1197,85.8,5.0,3.0
2013,70933,Diesel,Manual,2,21.9,1396,88.76,5.0,4.68
2013,115195,Diesel,Manual,1,25.2,1248,74.0,5.0,4.62
2011,62148,Petrol,Manual,1,11.7,1796,178.0,5.0,10.56
2009,32000,Petrol,Manual,2,14.28,1798,138.03,5.0,5.94
2014,58000,Diesel,Manual,1,22.32,1582,126.32,5.0,6.9
2014,68598,Diesel,Manual,1,19.01,1461,108.45,5.0,7.4
2010,84072,Diesel,Manual,1,17.8,1248,75.0,5.0,4.14
2016,51264,Petrol,Manual,1,24.07,998,67.1,5.0,3.84
2017,21363,Petrol,Automatic,1,13.0,1591,121.3,5.0,16.19
2016,40000,Petrol,Automatic,1,15.04,1991,183.0,5.0,29.4
2015,35000,Petrol,Automatic,1,10.1,2354,152.0,5.0,17.64
2014,55000,Diesel,Manual,1,22.7,1498,89.84,5.0,7.2
2016,43252,Diesel,Automatic,1,13.0,2143,204.0,5.0,41.02
2014,42000,Diesel,Manual,1,24.0,1120,70.0,5.0,4.2
2006,69000,Petrol,Manual,1,16.6,1388,68.0,5.0,2.58
2018,14000,Diesel,Automatic,1,17.6,1582,126.2,5.0,13.5
2010,70000,Petrol,Manual,1,19.0,998,66.1,5.0,2.4
2015,35314,Diesel,Manual,1,23.2,1248,73.94,5.0,5.12
2017,38691,Petrol,Manual,1,17.8,1497,117.3,5.0,9.22
2017,72717,Diesel,Manual,1,12.99,2494,100.6,7.0,17.42
2011,82000,Petrol,Automatic,2,11.8,3498,272.0,7.0,20.22
2015,44000,Diesel,Manual,1,21.14,1498,103.52,5.0,6.9
2017,27000,Petrol,Manual,1,15.8,1499,110.0,5.0,9.96
2014,18500,Petrol,Automatic,1,23.1,998,67.04,5.0,4.74
2014,45000,Petrol,Manual,1,15.04,1598,103.6,5.0,5.76
2011,173000,Diesel,Automatic,1,13.5,2400,215.0,5.0,14.4
2017,42000,Diesel,Manual,1,23.59,1364,67.04,5.0,7.5
2012,90000,Diesel,Manual,1,19.4,1405,70.0,5.0,3.0
2014,82329,Petrol,Automatic,1,18.0,1497,117.3,5.0,9.0
2010,80302,Petrol,Manual,1,17.0,1497,118.0,5.0,4.2
2005,105000,Diesel,Manual,1,18.7,1896,66.0,5.0,2.39
2009,60000,Petrol,Manual,1,14.53,1798,138.0,5.0,2.7
2014,70000,Petrol,Manual,1,16.78,1496,88.73,5.0,3.9
2016,45000,Diesel,Automatic,1,17.05,1995,184.0,5.0,34.2
2006,44000,Petrol,Automatic,1,16.4,1497,78.0,5.0,1.8
2017,25500,Diesel,Manual,1,22.54,1396,88.73,5.0,8.4
2014,68000,Diesel,Automatic,1,13.0,2987,261.5,5.0,33.0
2015,61786,Diesel,Manual,1,19.67,1582,126.2,5.0,12.6
2014,65000,Diesel,Automatic,2,15.73,1968,174.33,5.0,25.8
2016,77000,Diesel,Automatic,1,12.63,2179,147.5,5.0,42.0
2015,34000,Diesel,Automatic,1,21.66,1498,103.52,5.0,9.59
2015,59751,Petrol,Automatic,1,23.1,998,67.04,5.0,5.86
2013,23312,Petrol,Automatic,1,11.05,2894,444.0,4.0,48.6
2015,30000,Petrol,Manual,1,20.73,1373,91.1,5.0,7.86
2015,60146,Diesel,Automatic,1,14.16,1968,174.3,5.0,35.57
2013,44731,Diesel,Manual,2,20.0,1399,68.0,5.0,5.21
2014,43316,Petrol,Manual,1,18.88,999,123.37,5.0,7.46
2009,92000,Petrol,Manual,2,17.0,1497,118.0,5.0,2.7
2015,50000,Diesel,Automatic,1,16.36,2179,187.7,5.0,45.6
2008,69000,Petrol,Manual,2,20.4,1197,81.8,5.0,2.58
2014,60280,Diesel,Automatic,1,22.48,1995,190.0,5.0,26.94
2017,48161,Diesel,Automatic,1,15.0,2143,107.3,5.0,25.04
2013,41000,Petrol,Manual,1,19.4,1198,86.8,5.0,3.72
2016,6000,Petrol,Manual,1,18.6,1197,81.83,5.0,7.14
2006,133000,Diesel,Manual,2,16.8,1405,68.0,5.0,1.03
2010,76000,Diesel,Manual,1,11.5,2982,171.0,7.0,11.1
2011,15590,Petrol,Manual,1,19.81,1086,68.05,5.0,2.7
2016,69681,Petrol,Manual,1,17.0,1197,80.0,5.0,7.36
2006,70362,Petrol,Manual,2,15.4,1590,112.0,5.0,2.17
2014,49112,Petrol,Automatic,2,15.5,1198,86.7,5.0,4.55
2017,25000,Diesel,Automatic,1,13.33,2993,255.0,5.0,192.0
2011,74000,Diesel,Manual,1,23.59,1364,112.0,5.0,4.32
2013,15200,Petrol,Automatic,2,16.95,1197,78.9,5.0,4.62
2013,86300,Diesel,Manual,1,22.07,1199,73.9,5.0,5.4
2018,26731,Petrol,Manual,1,21.1,998,100.0,5.0,10.33
2016,74000,Diesel,Manual,1,21.9,1396,88.76,5.0,7.8
2005,83929,Petrol,Automatic,1,11.3,1794,125.0,5.0,3.12
2015,65000,Diesel,Manual,1,12.99,2494,100.6,7.0,18.0
2017,20000,Petrol,Automatic,1,23.1,998,67.04,5.0,5.64
2015,122086,Diesel,Automatic,1,19.3,1968,141.0,5.0,15.59
2018,35442,Petrol,Manual,1,17.3,1497,117.3,7.0,8.78
2015,62542,Diesel,Manual,2,23.9,1582,126.2,5.0,7.8
2012,26671,Petrol,Manual,2,17.0,1497,118.0,5.0,6.8
2014,83500,Diesel,Manual,2,19.68,1399,67.0,5.0,3.6
2015,46166,Diesel,Manual,2,26.21,1248,88.5,5.0,6.6
2015,25200,Petrol,Manual,1,18.9,998,67.1,5.0,4.02
2015,35463,Diesel,Automatic,1,14.94,2967,241.4,5.0,30.02
2017,23249,Petrol,Automatic,1,19.16,2487,175.67,5.0,31.33
2016,40310,Petrol,Manual,1,18.6,1197,81.83,5.0,8.51
2018,10000,Petrol,Manual,1,18.9,1197,81.86,5.0,7.8
2012,94000,Diesel,Manual,1,22.07,1199,73.9,5.0,5.4
2016,45000,Diesel,Automatic,1,15.97,2993,258.0,5.0,68.4
2012,52818,Petrol,Manual,1,16.47,1198,73.9,5.0,4.58
2013,61238,Diesel,Manual,1,20.45,1461,83.8,5.0,6.3
2016,54253,Petrol,Automatic,1,14.67,1798,177.46,5.0,20.17
2013,71000,Diesel,Automatic,1,14.16,1968,174.3,5.0,25.8
2017,20000,Diesel,Manual,1,27.39,1248,74.0,5.0,10.2
2013,75000,Petrol,Manual,1,16.47,1198,73.9,5.0,3.9
2019,11827,Diesel,Automatic,1,13.5,2477,175.56,6.0,32.53
2015,51579,Petrol,Manual,1,20.73,1373,91.1,5.0,7.14
2015,65178,Diesel,Manual,1,19.87,1461,83.8,5.0,8.15
2016,25350,Petrol,Manual,1,21.1,814,55.2,5.0,3.06
2008,92000,Petrol,Manual,2,10.8,2354,152.0,5.0,4.44
2014,45000,Petrol,Manual,2,17.01,1591,121.3,5.0,8.1
2015,46000,Petrol,Manual,1,14.28,1798,138.03,5.0,8.34
2011,79940,Petrol,Manual,1,15.5,1586,103.3,5.0,3.34
2016,28851,Petrol,Manual,1,16.47,1198,73.9,5.0,7.42
2015,63000,Diesel,Automatic,1,14.16,1968,174.3,5.0,43.2
2012,77283,Petrol,Manual,1,17.0,1497,118.0,5.0,6.97
2014,38958,Petrol,Manual,1,22.5,998,67.04,5.0,4.09
2018,8900,Diesel,Automatic,1,13.5,2477,175.56,6.0,31.8
2015,38000,Petrol,Automatic,1,14.7,1798,177.5,5.0,19.2
2017,44887,Diesel,Manual,1,19.67,1582,126.2,5.0,14.56
2009,85000,Petrol,Manual,2,19.7,796,46.3,5.0,2.16
2013,100000,Petrol,Manual,1,16.8,1497,116.3,5.0,7.5
2016,26239,Petrol,Manual,1,22.7,799,53.0,5.0,3.3
2011,97000,Diesel,Manual,1,17.67,1968,138.08,5.0,7.2
2013,28000,Petrol,Automatic,1,14.8,1595,120.7,5.0,13.87
2014,20364,Petrol,Automatic,2,17.21,1197,103.6,5.0,6.24
2014,64637,Diesel,Manual,1,22.77,1498,98.59,5.0,9.02
2017,15731,Petrol,Manual,1,15.29,1591,121.3,5.0,14.99
2019,56251,Diesel,Manual,1,14.24,2755,174.5,7.0,42.98
2017,28000,Petrol,Manual,1,20.85,1197,83.14,5.0,7.5
2015,20045,Petrol,Manual,1,17.0,1197,80.0,5.0,7.46
2016,34004,Petrol,Manual,1,15.4,1497,117.3,7.0,9.62
2014,21000,Petrol,Manual,1,23.1,998,67.04,5.0,4.5
2009,68001,Petrol,Automatic,2,10.93,3498,272.0,5.0,14.1
2012,31000,Petrol,Manual,1,20.36,1197,78.9,5.0,2.7
2013,8950,Petrol,Manual,1,17.71,1197,78.9,5.0,4.26
2017,43477,Diesel,Automatic,1,15.0,2143,204.0,5.0,45.78
2015,20000,Petrol,Manual,1,21.1,814,55.2,5.0,3.19
2011,60000,Petrol,Manual,1,17.0,1497,118.0,5.0,5.94
2003,111000,Petrol,Automatic,1,13.0,2987,210.0,5.0,7.8
2016,52000,Diesel,Manual,2,25.0,1396,69.01,5.0,2.88
2016,26000,Petrol,Manual,1,15.29,1591,121.3,5.0,15.0
2013,32425,Petrol,Manual,1,20.51,998,67.04,5.0,3.6
2017,54758,Diesel,Manual,1,28.4,1248,73.75,5.0,8.0
2013,30000,Petrol,Manual,1,16.47,1198,73.9,5.0,3.36
2011,40496,Petrol,Manual,1,20.36,1197,78.9,5.0,3.18
2014,45000,Diesel,Manual,1,18.2,1248,73.74,8.0,5.7
2011,34000,Petrol,Automatic,2,10.5,1796,157.7,5.0,22.8
2012,62000,Diesel,Manual,1,17.8,1248,75.0,5.0,5.4
2012,123600,Diesel,Manual,1,15.1,2179,140.0,7.0,9.9
2014,80102,Petrol,Manual,1,17.71,1197,78.9,5.0,4.2
2013,55000,Diesel,Manual,1,15.1,2179,140.0,7.0,10.2
2015,48200,Petrol,Manual,1,15.29,1591,121.3,5.0,10.8
2014,90000,Diesel,Manual,1,26.0,1498,98.6,5.0,8.1
2014,123900,Diesel,Manual,1,19.3,1248,73.9,5.0,6.48
2015,13008,Petrol,Manual,1,20.51,998,67.04,5.0,4.2
2012,60500,Petrol,Manual,1,21.1,814,55.2,5.0,3.12
2017,53841,Diesel,Automatic,1,11.36,2755,171.5,7.0,24.6
2017,47183,Petrol,Manual,2,15.8,1591,121.3,5.0,13.57
2018,10000,Petrol,Manual,1,20.51,998,67.04,5.0,5.4
2015,45000,Diesel,Automatic,1,11.3,2987,254.8,7.0,67.2
2017,3923,Petrol,Manual,1,23.1,998,67.04,5.0,6.24
2011,85000,Diesel,Manual,1,12.05,2179,120.0,8.0,6.3
2018,6279,Petrol,Manual,1,22.7,799,53.64,5.0,4.32
2014,74500,Diesel,Manual,1,21.2,1248,75.0,5.0,3.96
2013,42000,Diesel,Manual,1,22.7,1582,126.24,5.0,7.02
2014,56510,Petrol,Manual,1,19.1,1197,85.8,5.0,4.68
2009,88000,Diesel,Automatic,1,16.55,1968,140.0,5.0,9.58
2014,36631,Petrol,Automatic,1,16.5,1198,86.8,5.0,5.16
2011,34000,Petrol,Manual,1,18.9,998,67.1,5.0,2.7
2013,49000,Petrol,Manual,1,19.81,1086,68.05,5.0,3.84
2012,65254,Diesel,Manual,1,22.32,1582,126.32,5.0,7.86
2014,95000,Diesel,Manual,2,22.32,1582,126.32,5.0,8.28
2009,83000,Diesel,Manual,1,23.2,1248,73.94,5.0,3.54
2017,101065,Diesel,Manual,1,20.5,1582,126.2,5.0,13.74
2017,15134,Petrol,Manual,1,21.4,1197,83.1,5.0,7.64
2011,72000,Diesel,Manual,1,22.32,1582,126.3,5.0,6.0
2012,120000,Diesel,Manual,2,22.3,1248,74.0,5.0,3.12
2010,45000,Petrol,Manual,1,18.5,1197,80.0,5.0,2.28
2015,54996,Diesel,Automatic,1,17.85,2967,300.0,4.0,73.14
2017,22874,Petrol,Manual,1,15.1,1196,73.0,5.0,5.33
2012,58000,Diesel,Automatic,2,22.69,1995,190.0,5.0,18.36
2016,86000,Diesel,Manual,2,25.47,1248,88.5,7.0,9.84
