Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
2017,32005,Petrol,Manual,1,18.0,1198,86.7,5.0,5100.0
2017,35000,Petrol,Automatic,1,18.0,1497,117.3,5.0,9240.000000000002
2015,52000,Diesel,Automatic,1,12.7,2179,187.7,5.0,47700.0
2017,11000,Petrol,Manual,1,17.4,1497,117.3,5.0,10200.0
2008,62000,Petrol,Automatic,1,9.5,2997,231.1,5.0,8400.0
2002,65134,Petrol,Manual,3,13.8,1299,70,5.0,960.0000000000002
2013,71000,Diesel,Manual,1,13.0,2982,168.5,7.0,18300.0
2008,51366,Petrol,Manual,1,19.0,998,66.1,5.0,2700.0
2016,46300,Diesel,Manual,1,14.07,1948,83.1,7.0,5820.0
2012,60908,Petrol,Automatic,2,15.6,1497,116.3,5.0,7704.0
2012,93450,Diesel,Manual,2,23.19,1461,63.12,5.0,3000.0
2011,104000,Diesel,Automatic,1,19.08,1582,126.32,5.0,6900.0
2003,52000,Petrol,Manual,1,16.1,796,37,4.0,600.0
2015,42999,Diesel,Manual,1,15.1,2179,140,7.0,13824.0
2014,90000,Diesel,Manual,1,21.5,1248,88.8,5.0,5400.0
2013,72000,Petrol,Automatic,1,15.0,1396,98.6,5.0,5700.0
2019,54321,Diesel,Manual,1,19.67,1582,126.2,5.0,16247.999999999998
2015,59630,Diesel,Automatic,1,13.0,2143,201.1,5.0,28092.0
2013,116000,Diesel,Automatic,2,12.55,2982,168.5,7.0,23100.0
2015,34000,Diesel,Automatic,1,9.0,1984,181,5.0,24000.0
2011,70000,Diesel,Automatic,1,14.21,2143,203,5.0,15600.0
2010,80000,Petrol,Manual,1,10.2,2354,180,5.0,4788.0
2015,110000,Diesel,Manual,1,25.8,1498,98.6,5.0,5580.0
2013,56454,Diesel,Manual,1,28.4,1248,73.75,5.0,5580.0
2013,60000,Petrol,Manual,1,18.6,1197,85.8,5.0,3779.9999999999995
2013,56000,Petrol,Automatic,1,14.53,1798,138.1,5.0,9900.0
2012,63000,Diesel,Automatic,2,11.49,4367,335.3,5.0,78000.0
2012,63000,Diesel,Manual,1,22.9,1248,74,5.0,5400.0
2017,15050,Diesel,Manual,1,16.3,1956,170,5.0,21000.0
2016,29401,Petrol,Manual,1,20.4,1197,81.80,5.0,5171.999999999999
2016,25238,Petrol,Manual,1,18.7,1199,88.7,5.0,7440.0
2011,79000,Diesel,Manual,1,23.59,1364,112,5.0,5604.0
2011,58752,Petrol,Manual,1,16.47,1198,73.9,5.0,3984.0
2011,62000,Petrol,Automatic,1,12.9,1799,130,5.0,4500.0
2013,132000,Petrol,Manual,1,16.78,1496,88.73,5.0,5639.999999999999
2016,51000,Petrol,Manual,1,17.01,1591,121.3,5.0,7800.0
2009,185200,Diesel,Manual,1,12.8,2494,102,8.0,8700.000000000002
2016,61717,Diesel,Manual,1,22.7,1598,118,5.0,10728.0
2018,8896,Petrol,Manual,1,19.0,1194,94.68,5.0,8808.0
2016,17000,Petrol,Manual,1,21.4,1197,83.1,5.0,8280.000000000002
2016,31378,Petrol,Manual,1,18.2,1199,88.7,5.0,7080.0
2013,114000,Diesel,Automatic,1,22.32,1582,126.3,5.0,8100.0
2014,81000,Diesel,Manual,1,25.8,1498,98.6,5.0,4920.0
2017,31000,Diesel,Automatic,1,18.51,1968,147.51,5.0,32400.0
2014,35000,Petrol,Manual,1,15.0,1598,103.52,5.0,5400.0
2013,60001,Diesel,Automatic,1,17.11,1968,174.33,5.0,17400.000000000004
2014,75074,Diesel,Manual,1,23.4,1248,74,5.0,6300.000000000001
2012,80000,Diesel,Manual,2,22.3,1248,74,5.0,1440.0
2006,147350,Diesel,Manual,2,12.99,2494,100.6,8.0,5940.0
2013,60000,Diesel,Manual,1,19.64,1461,108.45,5.0,9000.0
2015,7501,Petrol,Automatic,1,10.0,2996,333,4.0,57600.00000000001
2015,58000,Diesel,Manual,1,25.8,1498,98.6,5.0,5340.0
2018,29277,Diesel,Automatic,1,11.57,2987,254.79,5.0,71580.0
2015,57034,Diesel,Manual,1,23.2,1248,73.94,5.0,5256.0
2016,40810,Diesel,Manual,1,28.09,1248,88.5,5.0,9480.0
2008,35268,Petrol,Manual,2,0.0,1086,62,5.0,2256.0
2018,34630,Petrol,Automatic,1,21.4,1197,83.1,5.0,8748.0
2012,45122,Diesel,Manual,1,23.5,1498,88.7,5.0,7200.000000000001
2011,126000,Diesel,Manual,3,16.0,2179,140,7.0,8040.0
2009,63000,Petrol,Manual,1,19.7,796,46.3,5.0,1800.0000000000002
2016,32298,Diesel,Automatic,1,20.7,1496,113.98,4.0,28560.0
2014,63288,Diesel,Manual,1,15.1,2179,140,7.0,9324.0
2012,43337,Petrol,Manual,1,17.92,1086,62.1,5.0,3984.0
2015,46561,Diesel,Manual,1,22.9,1248,74,5.0,5928.000000000001
2013,34000,Diesel,Automatic,2,20.0,2143,107.3,5.0,13200.0
2016,48000,Petrol,Manual,1,25.17,799,53.3,5.0,4080.0000000000005
2013,56263,Diesel,Manual,1,22.9,1248,74,5.0,5004.0
2005,84060,Petrol,Manual,2,17.3,993,60,5.0,1500.0
2016,9000,Petrol,Automatic,1,18.9,1197,82,5.0,6540.0
2012,79000,Diesel,Manual,1,21.12,1248,88.8,5.0,3108.0
2015,87900,Diesel,Manual,1,16.0,2179,140,7.0,14412.0
2010,72425,Petrol,Manual,2,17.5,1197,85.8,5.0,2940.0
2015,38000,Diesel,Automatic,1,15.73,1968,174.33,5.0,34800.00000000001
2008,83000,Diesel,Manual,2,17.8,1399,112,5.0,2880.0
2010,107000,Diesel,Automatic,1,14.84,2143,170,5.0,14387.999999999998
2015,51000,Petrol,Automatic,1,18.0,1497,117.3,5.0,9480.0
2010,140000,Diesel,Manual,3,12.8,2494,102,7.0,7500.0
2011,48000,Petrol,Manual,2,18.6,1199,79.4,5.0,2160.0
2013,62000,CNG,Manual,1,26.6,998,58.16,5.0,3360.0
2015,31000,Petrol,Manual,1,18.7,1199,88.7,5.0,5880.0
2010,75055,Petrol,Manual,1,18.06,1198,75,5.0,2700.0
2017,51210,Petrol,Automatic,1,19.12,1373,91.1,5.0,10668.0
2012,87000,Diesel,Automatic,1,12.55,2982,168.5,7.0,18000.0
2018,17000,Diesel,Manual,1,26.1,1498,99,5.0,6779.999999999999
2014,57000,Diesel,Manual,1,20.77,1248,88.8,7.0,8400.0
2016,9370,Petrol,Manual,1,22.74,796,47.3,5.0,3540.0
2013,53226,Petrol,Manual,1,19.4,1198,86.8,5.0,3960.0
2010,120000,Diesel,Manual,2,16.2,1493,110,5.0,4200.0
2007,75055,Petrol,Manual,1,12.8,1493,100,5.0,2760.0
2017,37247,Diesel,Manual,1,19.67,1582,126.2,5.0,16428.0
2013,64000,Diesel,Manual,1,23.59,1364,67.06,5.0,3720.0
2014,12000,Petrol,Manual,1,13.44,2359,198.25,5.0,15300.000000000002
2017,40158,Diesel,Manual,1,19.67,1582,126.2,5.0,16499.999999999996
2017,11000,Petrol,Manual,1,18.7,1199,88.7,5.0,8100.0
2014,70010,Diesel,Manual,1,20.54,1598,103.6,5.0,6300.000000000001
2015,82000,Diesel,Manual,1,16.0,2179,140,7.0,10500.0
2017,57259,Diesel,Manual,1,18.49,1493,100,7.0,10643.999999999998
2010,84000,Petrol,Automatic,2,11.1,2354,142,5.0,7800.0
2012,168000,Diesel,Manual,1,20.77,1248,88.76,7.0,5400.0
2012,73670,Diesel,Manual,1,12.83,2696,162,7.0,15000.0
2014,89540,Diesel,Automatic,1,12.55,2982,168.5,7.0,20160.0
2016,85423,Diesel,Manual,1,20.77,1248,88.8,7.0,10500.0
2013,48823,Diesel,Automatic,1,19.5,1582,126.24,5.0,10200.0
2011,35082,Petrol,Manual,1,20.36,1197,78.9,5.0,2652.0
2012,126000,Petrol,Manual,1,16.8,796,34.2,5.0,1920.0000000000005
2016,19000,Petrol,Automatic,1,15.5,1198,86.7,5.0,7500.0
2007,69000,Petrol,Automatic,2,12.9,1799,130,5.0,2700.0
2019,29836,Diesel,Automatic,1,17.9,2143,136,5.0,30900.0
2010,48002,Petrol,Manual,2,13.14,1798,157.8,5.0,8100.0
2015,52324,Diesel,Manual,1,28.09,1248,88.5,5.0,7500.0
2013,65000,Diesel,Manual,1,22.7,1498,89.84,5.0,6120.0
2009,66000,Diesel,Automatic,2,8.7,2987,224.34,5.0,12900.0
2016,75700,Diesel,Manual,1,24.0,1120,70,5.0,6840.0
2013,43000,Diesel,Manual,1,20.5,1598,105,5.0,7140.0
2012,42706,Diesel,Manual,1,25.44,936,56.3,5.0,2880.0
2013,35000,Diesel,Manual,1,17.21,1493,100,7.0,4188.0
2011,54348,Petrol,Automatic,1,19.2,1197,80,5.0,4800.0
2013,84000,Diesel,Manual,1,23.59,1364,67.04,5.0,4620.000000000001
2010,63298,Petrol,Automatic,1,14.53,1794,138.1,5.0,4740.0
2013,75049,Petrol,Manual,2,20.36,1197,78.9,5.0,3600.0000000000005
2018,24237,Petrol,Manual,1,18.16,1196,86.8,5.0,8040.0
2016,22767,Petrol,Manual,1,18.5,1197,85.80,5.0,7368.0
2012,58000,Petrol,Automatic,2,15.0,1396,98.6,5.0,5280.0
2017,57000,Diesel,Manual,1,26.59,1248,74,5.0,5100.0
2010,50161,Petrol,Automatic,1,8.77,4395,402,5.0,31116.0
2016,45000,Diesel,Manual,1,22.7,1598,118,5.0,8400.0
2017,68319,Diesel,Automatic,1,12.55,2982,168.5,7.0,30144.000000000007
2017,30711,Petrol,Manual,1,20.3,998,68.05,5.0,5340.0
2011,38277,Diesel,Manual,1,21.9,1396,90,5.0,2880.0
2012,115000,Diesel,Manual,2,20.54,1598,103.6,5.0,5196.0
2017,46849,Petrol,Automatic,1,18.5,1197,83.14,5.0,8316.0
2014,64000,Diesel,Manual,1,21.9,1396,90,5.0,5100.0
2010,130923,Diesel,Automatic,1,14.21,2143,203,5.0,15000.0
2015,15000,Petrol,Manual,1,18.9,1197,82,5.0,5880.0
2014,32720,Diesel,Manual,1,23.0,1396,90,5.0,5400.0
2016,12500,Petrol,Manual,1,25.17,799,53.3,5.0,3600.0000000000005
2015,59800,Petrol,Automatic,1,16.9,1197,82,5.0,6960.000000000001
2011,54211,Petrol,Manual,1,15.04,1598,103.6,5.0,3996.0
2015,62242,Diesel,Automatic,1,14.39,1998,163.7,5.0,7943.999999999999
2015,54000,Diesel,Manual,2,19.01,1461,108.5,5.0,6900.0
2012,65000,Diesel,Manual,1,22.32,1582,126.32,5.0,7440.0
2015,55000,Petrol,Automatic,1,23.1,998,67.04,5.0,4200.0
2010,71000,Petrol,Manual,1,18.9,998,67.1,5.0,2400.0
2012,70000,Diesel,Manual,1,21.9,1396,88.8,5.0,4800.0
2011,53000,Petrol,Automatic,1,12.3,1781,163.2,5.0,11400.0
2013,43000,Diesel,Automatic,1,17.05,1995,184,5.0,21000.0
2015,54000,Petrol,Automatic,1,14.3,1598,103.52,5.0,7332.0
2014,51000,Petrol,Manual,1,20.36,1197,78.9,5.0,4500.0
2007,78000,Diesel,Manual,2,10.5,2835,107.2,6.0,7440.0
2014,25000,Diesel,Manual,1,26.0,1498,98.6,5.0,7380.0
2012,12600,Petrol,Manual,1,20.92,998,67.1,5.0,2880.0
2016,21000,Petrol,Manual,1,18.9,1197,82,5.0,4500.0
2011,32000,Petrol,Manual,2,15.6,1196,70,5.0,2580.0
2015,50000,Petrol,Manual,1,18.9,1197,81.86,5.0,5700.0
2010,47500,Petrol,Manual,1,15.5,1586,103.3,5.0,2940.0
2017,7500,Petrol,Manual,1,17.4,1497,117.3,5.0,13380.0
2016,68163,Diesel,Automatic,1,19.6,1461,108.45,5.0,10680.0
2014,61000,Diesel,Manual,1,25.8,1498,98.6,5.0,5220.0
2015,100000,Diesel,Manual,2,12.99,2494,100.6,7.0,14400.000000000002
2009,61500,Diesel,Automatic,2,16.07,1995,181,5.0,10200.0
2017,42883,Petrol,Manual,1,19.81,1086,68.05,5.0,5123.999999999999
2012,97000,Diesel,Manual,2,20.45,1461,83.8,5.0,5100.0
2010,39525,Petrol,Automatic,1,11.3,2360,170,5.0,11100.0
2017,35384,Diesel,Manual,1,24.3,1248,88.5,5.0,10332.0
2010,46000,Diesel,Automatic,1,11.8,2987,261,7.0,33600.0
2018,32189,Diesel,Manual,1,23.0,1498,98.96,5.0,11100.0
2016,27000,Diesel,Automatic,1,19.08,1582,126.2,5.0,10320.0
2018,22734,Petrol,Manual,1,16.47,1198,74,5.0,9036.0
2014,58002,Diesel,Manual,1,19.64,1461,108.45,5.0,6900.0
2012,31500,Petrol,Automatic,1,16.5,1198,86.8,5.0,4980.0
2017,30933,Petrol,Manual,1,18.16,1196,86.8,5.0,7008.0
2012,27090,Diesel,Automatic,1,18.53,1968,187.74,5.0,19800.0
2015,29500,Diesel,Automatic,1,15.97,2993,258,7.0,51600.0
2013,45000,Petrol,Manual,1,20.36,1197,78.9,5.0,4260.0
2018,11691,Petrol,Manual,1,18.6,1197,81.83,5.0,10680.0
2006,121000,Diesel,Manual,2,16.4,1896,90,5.0,3000.0
2010,118077,Diesel,Manual,1,16.2,1493,110,5.0,4620.000000000001
2012,36300,Petrol,Automatic,3,17.1,1591,121.4,5.0,9000.0
2005,90000,Petrol,Manual,2,15.3,1341,61,5.0,2160.0
2010,78000,Diesel,Manual,1,20.0,1399,68,5.0,2700.0
2015,42000,Diesel,Automatic,1,17.68,1968,174.33,5.0,29099.999999999996
2015,27000,Petrol,Manual,1,16.47,1198,74,5.0,5220.0
2012,22000,Diesel,Automatic,1,17.05,1995,184,5.0,13800.0
2014,49000,Petrol,Manual,1,17.4,1497,117.3,5.0,5700.0
2012,42600,Diesel,Manual,1,23.0,1396,90,5.0,5988.0
2018,12794,Petrol,Automatic,1,19.0,1199,88.7,5.0,10980.0
2014,88046,Petrol,Automatic,1,10.1,2354,152,5.0,16788.0
2014,8000,Diesel,Automatic,2,20.0,2143,107.3,5.0,23699.999999999996
2018,82739,Diesel,Automatic,1,16.0,2179,140,7.0,20124.0
2006,193000,Diesel,Manual,3,13.6,2523,63,7.0,3000.0
2013,7000,Petrol,Automatic,1,17.97,1498,99.6,5.0,4380.0
2012,60000,Diesel,Automatic,2,12.35,2179,187.74,5.0,28200.000000000007
2017,38000,Petrol,Manual,1,22.74,796,47.3,5.0,3732.0
2013,56344,Petrol,Manual,1,17.6,1496,88.73,5.0,5484.0
2014,17858,Petrol,Manual,1,17.0,1197,80,5.0,6384.0
2012,53000,Petrol,Manual,1,20.36,1197,78.9,5.0,3840.000000000001
2016,67906,Diesel,Manual,1,25.2,1248,74,5.0,6756.0
2015,19000,Petrol,Manual,1,21.1,814,55.2,5.0,3600.0000000000005
2010,67000,Diesel,Automatic,2,22.69,1995,190,5.0,11100.0
2011,80000,Diesel,Manual,1,23.57,1396,70,5.0,1440.0
2015,61000,Petrol,Manual,1,22.74,796,47.3,5.0,2580.0
2010,39000,Diesel,Manual,1,22.07,1199,73.9,5.0,3660.0
2014,59000,Petrol,Automatic,1,14.28,1798,138.03,5.0,13800.0
2008,80931,Petrol,Manual,1,17.92,1086,62.1,5.0,2760.0
2016,34000,Petrol,Manual,1,20.4,1197,81.80,5.0,5940.0
2013,130000,Diesel,Manual,1,21.64,1461,84.8,5.0,5700.0
2018,52380,Diesel,Manual,1,24.3,1248,88.5,5.0,12180.0
2011,44000,Petrol,Manual,1,18.06,1198,75,5.0,3180.0
2015,84000,Diesel,Manual,1,20.0,1399,68.05,5.0,4560.0
2017,41697,Petrol,Automatic,1,13.1,1997,141.1,5.0,20016.0
2014,163000,Diesel,Manual,1,19.01,1461,108.5,5.0,6000.0
2011,42000,Petrol,Manual,2,17.71,1197,78.9,5.0,4500.0
2013,129000,Diesel,Manual,3,21.27,1396,88.76,5.0,4932.0
2015,32200,Petrol,Manual,2,18.16,1196,86.8,5.0,5100.0
2004,129000,Diesel,Manual,1,10.5,2835,107.2,6.0,4140.000000000001
2014,40000,Diesel,Automatic,1,17.11,1968,174.33,5.0,27000.0
2006,150000,Petrol,Manual,1,12.4,1998,132,8.0,5400.0
2007,140000,Petrol,Manual,1,15.26,1150,74.9,5.0,1080.0
2006,63181,Petrol,Manual,1,15.3,1341,83,5.0,2220.0
2013,39575,Diesel,Manual,1,25.8,1498,98.6,5.0,3900.0
2010,63600,Diesel,Manual,2,17.8,1248,112,5.0,3720.0
2014,70374,Diesel,Manual,1,22.7,1498,89.84,5.0,8808.0
2015,26256,Diesel,Manual,1,20.14,1498,88.5,5.0,5100.0
2016,13460,Petrol,Manual,1,18.6,1197,81.86,5.0,7740.000000000003
2011,122000,Diesel,Manual,2,12.8,2494,102,8.0,12900.0
2015,58589,Diesel,Automatic,1,15.26,2143,203.2,5.0,33300.0
2005,115000,Petrol,Manual,2,17.3,1061,64,5.0,1188.0
2016,75000,Diesel,Automatic,1,12.62,2198,158,7.0,28800.000000000004
2016,30292,Petrol,Manual,1,18.6,1197,81.86,5.0,7320.0
2017,32248,Petrol,Manual,1,17.5,1199,88.7,5.0,9900.0
2013,74000,Petrol,Manual,1,16.47,1198,73.9,5.0,5580.0
2014,56100,Petrol,Manual,1,13.7,1997,153.86,5.0,11700.0
2014,61325,Petrol,Manual,1,18.9,1197,81.86,5.0,5280.0
2014,33000,Petrol,Manual,1,19.1,1197,85.8,5.0,4788.0
2016,18090,Diesel,Automatic,1,16.2,2993,258,5.0,54876.00000000001
2014,71390,Diesel,Manual,1,22.7,1498,89.84,5.0,6323.999999999998
2014,41000,CNG,Manual,1,26.2,998,58.2,5.0,4200.0
2016,67000,Diesel,Manual,1,26.0,1498,98.6,5.0,8700.000000000002
2008,99000,Diesel,Manual,2,17.0,1405,70,5.0,1920.0000000000005
2014,142000,Diesel,Manual,2,19.01,1461,108.45,5.0,7200.000000000001
2010,26966,Petrol,Manual,1,20.36,1197,78.9,5.0,3600.0000000000005
2015,27628,Petrol,Manual,1,18.7,1199,88.7,5.0,5940.0
2016,82497,Diesel,Manual,1,23.65,1248,88.5,5.0,10788.0
2007,86000,Petrol,Manual,3,11.9,2354,144,5.0,2220.0
2016,26981,Petrol,Manual,1,16.47,1198,73.9,5.0,7392.0
2010,110471,Diesel,Manual,1,21.1,1248,73.9,5.0,4200.0
2014,69000,Petrol,Manual,1,19.5,1199,88.76,5.0,5400.0
2017,12000,Petrol,Manual,1,18.6,1197,81.83,5.0,9300.0
2014,77500,Diesel,Manual,1,20.45,1461,83.8,5.0,7920.0
2014,48031,Petrol,Manual,1,18.9,1197,82,5.0,5976.000000000001
2008,170000,Diesel,Automatic,3,16.07,1995,181,5.0,11700.0
2014,69565,Diesel,Manual,1,22.7,1498,89.84,5.0,6659.999999999999
2016,45492,Diesel,Automatic,1,21.5,1498,108.5,5.0,12360.0
2011,85000,Petrol,Automatic,2,11.7,2354,177.6,5.0,9000.0
2008,55902,Petrol,Manual,1,14.49,1399,92.7,5.0,2160.0
2017,18500,Petrol,Manual,1,16.2,1199,74,5.0,7500.0
2015,129750,Diesel,Manual,2,14.95,2489,93.7,7.0,8160.000000000001
2009,50902,Petrol,Automatic,1,19.2,1197,80,5.0,3600.0000000000005
2015,84725,Diesel,Manual,1,15.1,2179,140,7.0,13920.000000000002
2013,40000,Diesel,Manual,2,22.7,1582,126.24,5.0,8340.000000000002
2010,60000,Petrol,Manual,3,14.3,1798,160,5.0,4200.0
2014,33496,Petrol,Manual,1,18.9,1197,81.86,5.0,6600.0
2015,25000,Petrol,Manual,1,18.6,1197,81.83,5.0,6779.999999999999
2013,71000,Diesel,Manual,1,18.2,1248,73.8,8.0,3900.0
2015,20826,Petrol,Automatic,1,14.3,1598,103.6,5.0,9264.0
2016,42244,Diesel,Manual,1,19.67,1582,126.2,5.0,14400.000000000002
2013,98598,Diesel,Manual,1,25.44,936,57.6,5.0,1860.0
2011,62100,Diesel,Manual,1,11.5,2982,171,7.0,12900.0
2016,44238,Petrol,Manual,1,18.6,1197,81.83,5.0,8064.0
2012,91743,Diesel,Automatic,1,12.07,2967,241.4,7.0,34260.0
2013,19828,Diesel,Automatic,2,17.85,2967,300,4.0,90000.0
2016,36891,Petrol,Manual,1,17.8,1497,117.3,5.0,12587.999999999998
2012,90049,Diesel,Manual,1,17.21,1493,100,7.0,4560.0
2012,74002,Diesel,Automatic,1,16.55,1968,140,5.0,22200.0
2013,41000,Petrol,Automatic,1,12.37,2359,198.25,5.0,7200.000000000001
2012,83678,Diesel,Manual,1,22.32,1582,126.32,5.0,6600.0
2010,91000,Petrol,Manual,1,18.9,998,67.1,5.0,2760.0
2016,50000,Diesel,Manual,1,24.52,1248,88.5,7.0,10440.0
2015,58000,Diesel,Manual,1,24.4,1120,71.01,5.0,5940.0
2012,80000,Diesel,Manual,1,22.9,1248,74,5.0,5100.0
2017,41290,Diesel,Manual,2,16.0,2179,140,7.0,13128.000000000002
2013,65000,Diesel,Automatic,1,22.48,1995,190,5.0,25512.000000000004
2016,16471,Petrol,Manual,2,14.28,1798,138.03,5.0,13800.0
2015,54339,Diesel,Manual,2,22.54,1396,88.73,5.0,7200.000000000001
2016,24025,Petrol,Manual,1,18.15,1198,82,6.0,4920.0
2013,24027,Petrol,Manual,1,24.7,796,47.3,5.0,2411.9999999999995
2010,59270,Petrol,Manual,1,15.7,1172,67,5.0,3120.0
2012,40000,Petrol,Manual,1,18.9,998,67.1,5.0,2819.9999999999995
2012,155566,Diesel,Manual,2,9.5,2835,118.6,6.0,10980.0
2013,42320,Petrol,Manual,1,19.4,1198,86.8,5.0,3480.0000000000005
2017,24153,Diesel,Manual,2,22.54,1396,88.73,5.0,11016.0
2016,27000,Petrol,Automatic,1,13.0,1591,121.3,5.0,13739.999999999996
2012,92000,CNG,Manual,2,26.83,796,38.4,5.0,2520.0
2017,61795,Petrol,Manual,1,17.8,1198,86.7,5.0,6636.0
2016,13500,Petrol,Manual,1,18.15,1198,82,6.0,4500.0
2018,4500,Petrol,Automatic,1,18.0,1497,117.3,5.0,15000.0
2017,23000,Diesel,Automatic,1,16.0,2179,140,7.0,18600.0
2011,65400,Petrol,Manual,1,0.0,1086,112,5.0,2520.0
2013,80578,Diesel,Automatic,2,14.84,2143,170,5.0,17400.000000000004
2017,42646,Diesel,Automatic,1,19.6,1461,108.45,5.0,14952.000000000002
2014,30000,Petrol,Manual,2,16.47,1198,74,5.0,6300.000000000001
2009,98000,Diesel,Automatic,2,13.5,2987,282,5.0,30000.0
2012,50000,Diesel,Automatic,1,12.9,2993,271.23,4.0,54000.0
2015,63310,Diesel,Manual,1,28.4,1248,74,5.0,6120.0
2014,66000,Diesel,Manual,1,25.8,1498,98.6,5.0,4200.0
2011,74000,Diesel,Automatic,2,16.07,1995,181,5.0,15000.0
2012,93000,Diesel,Manual,1,23.5,1396,88.7,5.0,6659.999999999999
2015,70000,Diesel,Automatic,1,11.5,2982,169,7.0,23376.0
2012,48772,Petrol,Manual,1,18.6,1197,85.8,5.0,4692.0
2010,66000,Petrol,Manual,1,18.6,1199,79.4,5.0,2628.0
2017,27417,Petrol,Automatic,1,18.9,1197,82,5.0,8268.0
2011,51593,Petrol,Manual,2,15.6,1196,70,5.0,4164.0
2008,86340,Petrol,Automatic,2,9.1,2349,112,5.0,3900.0
2010,75000,Petrol,Manual,1,16.1,1298,88.2,5.0,3420.0
2016,39237,Diesel,Automatic,1,17.11,1968,174.33,5.0,30768.0
2018,11966,Petrol,Manual,1,16.8,1497,116.3,5.0,12336.000000000002
2015,37000,Petrol,Manual,1,18.2,1199,88.7,5.0,7559.999999999999
2014,70920,Diesel,Manual,1,20.14,1498,88.8,5.0,5700.0
2013,65280,Diesel,Manual,1,19.87,1461,83.14,5.0,6960.000000000001
2016,62000,Diesel,Automatic,1,12.51,2179,187.7,7.0,53400.0
2014,44525,Petrol,Manual,1,18.5,1197,82.9,5.0,5580.0
2009,86863,Petrol,Manual,1,17.0,1497,118,5.0,4320.0
2015,102626,Diesel,Manual,1,16.0,2179,140,7.0,14699.999999999998
2017,45000,Diesel,Manual,1,16.3,1956,170,5.0,24000.0
2017,22000,Diesel,Manual,1,16.0,2179,140,7.0,19200.0
2011,108905,Diesel,Automatic,2,11.79,2179,120,8.0,7452.0
2016,12800,Petrol,Manual,1,19.44,1198,67,7.0,3900.0
2016,32000,Diesel,Manual,1,15.4,2179,120,7.0,11700.0
2014,39000,Petrol,Automatic,1,15.5,1198,86.7,5.0,5340.0
2017,42000,Diesel,Manual,1,25.6,1498,98.6,5.0,14400.000000000002
2008,73000,Petrol,Manual,1,14.4,1396,65,5.0,960.0000000000002
2018,48000,Diesel,Manual,1,24.0,1186,73.97,5.0,7140.0
2015,18000,CNG,Manual,1,33.44,796,40.3,4.0,3600.0000000000005
2014,19000,Petrol,Manual,1,17.43,1396,105.5,5.0,6300.000000000001
2019,33598,Diesel,Manual,1,13.68,2393,147.8,7.0,26639.999999999996
2012,63000,Diesel,Automatic,1,17.05,1995,184,5.0,16200.0
2015,48000,Diesel,Automatic,1,16.96,1968,138.03,5.0,16200.0
2014,66000,Diesel,Manual,1,20.0,1399,68.05,5.0,4164.0
2013,80000,Diesel,Automatic,2,11.18,2696,184,7.0,11400.0
2011,37000,Petrol,Manual,1,15.04,1598,103.6,5.0,5760.0
2016,35058,Petrol,Manual,1,15.0,1598,103.52,5.0,7848.000000000001
2012,52000,Petrol,Manual,1,16.47,1198,73.9,5.0,3720.0
2015,61313,Diesel,Manual,1,23.65,1248,88.5,5.0,9588.0
2009,45000,Petrol,Manual,2,14.53,1798,138.1,5.0,3960.0
2015,74000,Diesel,Manual,1,20.77,1248,88.8,7.0,10500.0
2013,89000,Petrol,Automatic,1,19.2,1197,80,5.0,5028.000000000001
2019,13414,Diesel,Automatic,1,17.9,2143,136,5.0,36924.0
2006,95000,Petrol,Manual,2,16.9,1497,100,5.0,2532.0
2018,15900,Petrol,Manual,1,18.15,1198,82,6.0,7500.0
2011,151000,Diesel,Manual,1,11.5,2982,171,7.0,13680.0
2011,65000,Petrol,Manual,1,17.0,1497,118,5.0,6240.0
2017,36824,Diesel,Automatic,1,18.53,1968,187.74,5.0,47808.00000000001
2013,65287,Diesel,Manual,1,20.0,1399,68.05,5.0,5340.0
2014,52000,Diesel,Automatic,1,17.9,2143,136,5.0,23400.0
2007,33000,Petrol,Manual,1,15.26,1150,74.9,5.0,2100.0
2016,71000,Diesel,Manual,1,25.83,1498,99,5.0,6120.0
2013,71000,Diesel,Automatic,1,22.7,1582,126.2,5.0,8160.000000000001
2016,20000,Petrol,Automatic,1,21.4,1197,83.1,5.0,6888.0
2010,71000,Petrol,Manual,1,16.1,1197,85,5.0,3960.0
2010,29000,Diesel,Automatic,1,9.9,3498,271.72,4.0,38400.0
2016,27000,Diesel,Automatic,1,21.76,1995,190,5.0,42000.0
2017,19000,Diesel,Automatic,1,28.4,1248,73.75,5.0,10680.0
2011,58000,Petrol,Manual,2,17.01,1591,121.3,5.0,4800.0
2018,42203,Diesel,Manual,1,17.1,1956,170,5.0,23352.0
2009,94000,Diesel,Automatic,1,11.4,1991,142,5.0,6300.000000000001
2013,52000,CNG,Manual,2,15.1,1196,73,5.0,3120.0
2018,4900,Diesel,Manual,1,21.5,1497,108.5,5.0,11064.0
2013,70000,Petrol,Manual,1,21.1,814,55.2,5.0,2160.0
2005,100000,Diesel,Manual,2,13.5,1405,112,5.0,1560.0
2015,65266,Diesel,Automatic,1,14.69,2993,258,5.0,38100.0
2014,54569,Diesel,Manual,1,20.77,1248,88.76,7.0,7188.0
2015,51361,Petrol,Manual,1,18.0,1198,86.7,5.0,5928.000000000001
2007,125000,Petrol,Manual,3,16.6,1388,68,5.0,1800.0000000000002
2008,66000,Petrol,Manual,3,13.5,1799,130,5.0,3900.0
2007,65047,LPG,Manual,1,17.3,1061,57.5,5.0,2340.0
